0,1
Datasets/Real_Handwriting/images/form_481_sentence_3.png,Žirgas būna upės pakrantėje.
Datasets/Real_Handwriting/images/form_185_sentence_1.png,Ji vakar verkia.
Datasets/Real_Handwriting/images/form_441_sentence_3.png,Vakar vaikas dirbo mokykloje.
Datasets/Real_Handwriting/images/form_053_sentence_1.png,Šuo baigia mokytis.
Datasets/Real_Handwriting/images/form_085_sentence_4.png,Katė geria paplūdimyje.
Datasets/Real_Handwriting/images/form_141_sentence_4.png,Šiandien šuo mąsto kruopščiai.
Datasets/Real_Handwriting/images/form_014_sentence_3.png,Ar ji tvarkosi?
Datasets/Real_Handwriting/images/form_071_sentence_4.png,Šuo žiūri mokykloje.
Datasets/Real_Handwriting/images/form_308_sentence_2.png,Vakar mokytoja dirbo kavinėje.
Datasets/Real_Handwriting/images/form_447_sentence_3.png,Eglė stengiasi ilsėtis.
Datasets/Real_Handwriting/images/form_147_sentence_4.png,Greitai moteris žaidžia kavą.
Datasets/Real_Handwriting/images/form_488_sentence_5.png,Daktaras dirba didelėje ligoninėje.
Datasets/Real_Handwriting/images/form_230_sentence_5.png,Cecilija čiuožia ant ledo.
Datasets/Real_Handwriting/images/form_302_sentence_4.png,Šiandien Jurgita skaito žemėlapį.
Datasets/Real_Handwriting/images/form_390_sentence_1.png,Šiandien Danielius skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_01216.png,Eglė mėgsta gerti arbatą.
Datasets/Real_Handwriting/images/form_403_sentence_2.png,Vakar vaikas dirbo kalnuose.
Datasets/Synthetic_Sentences/images/sentence_02000.png,Rytoj studentas skaitys knygą.
Datasets/Real_Handwriting/images/form_497_sentence_1.png,Švelniai Renata sportuoja kaime.
Datasets/Real_Handwriting/images/form_393_sentence_1.png,Mergaitė mėgsta gerti.
Datasets/Synthetic_Sentences/images/sentence_01643.png,Šiandien Mantas skaito žemėlapį.
Datasets/Real_Handwriting/images/form_206_sentence_1.png,Neringa nori kalbėti kavą.
Datasets/Real_Handwriting/images/form_172_sentence_2.png,Mokytojas klauso ir klauso.
Datasets/Synthetic_Sentences/images/sentence_00485.png,Jurgita mėgsta piešti.
Datasets/Synthetic_Sentences/images/sentence_01059.png,Studentė stengiasi skaityti.
Datasets/Synthetic_Sentences/images/sentence_01894.png,Renata bando šokti.
Datasets/Synthetic_Sentences/images/sentence_01236.png,Lėtai studentas valgo vaisius.
Datasets/Synthetic_Sentences/images/sentence_01815.png,Žilvinas skaito žurnalą.
Datasets/Synthetic_Sentences/images/sentence_00556.png,Rytoj Neringa skaitys žurnalą.
Datasets/Synthetic_Sentences/images/sentence_02273.png,Mantas mėgsta pirkti gėlę.
Datasets/Synthetic_Sentences/images/sentence_01773.png,Ar Renata nori keliauti?
Datasets/Synthetic_Sentences/images/sentence_00395.png,Rasa mokosi kaime.
Datasets/Real_Handwriting/images/form_360_sentence_4.png,Lėtai Eglė rašo istoriją.
Datasets/Real_Handwriting/images/form_268_sentence_4.png,Šiandien Marija ilsisi pievoje.
Datasets/Synthetic_Sentences/images/sentence_02026.png,Šiandien Jurgita ilsisi paplūdimyje.
Datasets/Real_Handwriting/images/form_388_sentence_5.png,Cecilija čiuožia ant ledo.
Datasets/Synthetic_Sentences/images/sentence_00306.png,Drąsiai katė perka arbatą.
Datasets/Real_Handwriting/images/form_067_sentence_2.png,Mes dainuoja darbe ir stadione.
Datasets/Real_Handwriting/images/form_224_sentence_1.png,Rūpestingai Tomas rašo užduotį.
Datasets/Synthetic_Sentences/images/sentence_00845.png,Mindaugas gyvena kavinėje.
Datasets/Synthetic_Sentences/images/sentence_01257.png,Ar studentė mėgsta keliauti?
Datasets/Synthetic_Sentences/images/sentence_00884.png,Jonas nori rašyti laišką.
Datasets/Real_Handwriting/images/form_429_sentence_1.png,Ar paukštis mėgsta dainuoti?
Datasets/Synthetic_Sentences/images/sentence_01053.png,Studentas stengiasi kalbėti.
Datasets/Synthetic_Sentences/images/sentence_01497.png,Vaikas mėgsta gerti pieną.
Datasets/Synthetic_Sentences/images/sentence_00369.png,Šiandien studentas perka žaislą.
Datasets/Real_Handwriting/images/form_273_sentence_4.png,Mielai žmogus skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_01839.png,Vakar šuo dirbo ligoninėje.
Datasets/Real_Handwriting/images/form_158_sentence_1.png,Šuo stengiasi šokti.
Datasets/Synthetic_Sentences/images/sentence_01047.png,Danielius nori rašyti žemėlapį.
Datasets/Real_Handwriting/images/form_134_sentence_5.png,Mes rašo ir rašo.
Datasets/Real_Handwriting/images/form_472_sentence_5.png,Ypač skanūs obuoliai auga sode.
Datasets/Real_Handwriting/images/form_050_sentence_5.png,Aš labai ramiai šypsosi.
Datasets/Real_Handwriting/images/form_431_sentence_3.png,Žmogus rašo projektą.
Datasets/Real_Handwriting/images/form_425_sentence_4.png,Žilvinas lankosi mokykloje.
Datasets/Synthetic_Sentences/images/sentence_01620.png,Šiandien Petras dirba pievoje.
Datasets/Synthetic_Sentences/images/sentence_02340.png,Danielius nori valgyti sriubą.
Datasets/Synthetic_Sentences/images/sentence_01879.png,Ar Ingrida dirba parke?
Datasets/Synthetic_Sentences/images/sentence_01105.png,Ar gydytojas mokosi stadione?
Datasets/Real_Handwriting/images/form_265_sentence_4.png,Marija žaidžia ežero pakrantėje.
Datasets/Real_Handwriting/images/form_391_sentence_4.png,Neringa pradeda šokti.
Datasets/Synthetic_Sentences/images/sentence_02296.png,Gydytojas skaito žurnalą.
Datasets/Synthetic_Sentences/images/sentence_02343.png,Šuo nori groti.
Datasets/Synthetic_Sentences/images/sentence_02225.png,Saulius nori skaityti laišką.
Datasets/Synthetic_Sentences/images/sentence_02304.png,Ar mergaitė dirba parke?
Datasets/Real_Handwriting/images/form_049_sentence_4.png,Vaikas stengiasi tvarkytis.
Datasets/Synthetic_Sentences/images/sentence_00760.png,Šiandien Eglė perka gėlę.
Datasets/Real_Handwriting/images/form_092_sentence_3.png,Katė retai galvoja.
Datasets/Real_Handwriting/images/form_304_sentence_2.png,Švelniai Tomas neša gėlę.
Datasets/Real_Handwriting/images/form_290_sentence_2.png,Rūpestingai mergaitė skaito receptą.
Datasets/Real_Handwriting/images/form_429_sentence_2.png,Žmogus valgo košę.
Datasets/Real_Handwriting/images/form_179_sentence_5.png,Jie mėgsta žaisti.
Datasets/Synthetic_Sentences/images/sentence_01262.png,Marija mėgsta skaityti receptą.
Datasets/Synthetic_Sentences/images/sentence_01636.png,Jonas valgo košę.
Datasets/Synthetic_Sentences/images/sentence_01923.png,Katė gyvena ligoninėje.
Datasets/Real_Handwriting/images/form_007_sentence_5.png,Labai tu kalba receptą.
Datasets/Real_Handwriting/images/form_402_sentence_1.png,Šiandien studentė ilsisi miške.
Datasets/Real_Handwriting/images/form_274_sentence_5.png,Kavinėje kvepėjo kava ir cinamonu.
Datasets/Synthetic_Sentences/images/sentence_00688.png,Vakar Neringa dirbo mieste.
Datasets/Real_Handwriting/images/form_226_sentence_5.png,Žiemą vaikai mėgsta čiuožti ant ežero ledo.
Datasets/Synthetic_Sentences/images/sentence_01056.png,Žilvinas nori valgyti daržoves.
Datasets/Real_Handwriting/images/form_395_sentence_4.png,Ar žmogus skaito istoriją?
Datasets/Real_Handwriting/images/form_407_sentence_2.png,Rasa stato suolą.
Datasets/Real_Handwriting/images/form_508_sentence_3.png,Šiandien Saulius dirba kalnuose.
Datasets/Synthetic_Sentences/images/sentence_01080.png,Lėtai Gintaras mokosi stadione.
Datasets/Synthetic_Sentences/images/sentence_00271.png,Jurgita perka duoną.
Datasets/Real_Handwriting/images/form_487_sentence_2.png,Mielai žmogus perka arbatą.
Datasets/Real_Handwriting/images/form_061_sentence_1.png,Smagiai jis miega egzaminą.
Datasets/Synthetic_Sentences/images/sentence_01980.png,Rytoj Neringa eis stotyje.
Datasets/Real_Handwriting/images/form_461_sentence_2.png,Petras valgo vaisius.
Datasets/Real_Handwriting/images/form_132_sentence_4.png,Mokytojas labai geria.
Datasets/Real_Handwriting/images/form_334_sentence_3.png,Mindaugas pradeda sportuoti.
Datasets/Synthetic_Sentences/images/sentence_01334.png,Gydytojas geria arbatą.
Datasets/Real_Handwriting/images/form_500_sentence_3.png,Berniukas žaidžia darbe.
Datasets/Real_Handwriting/images/form_506_sentence_1.png,Ar Gintaras skaito laišką?
Datasets/Synthetic_Sentences/images/sentence_02326.png,Šiandien šuo perka žaislą.
Datasets/Synthetic_Sentences/images/sentence_01169.png,Laura mėgsta pirkti duoną.
Datasets/Real_Handwriting/images/form_503_sentence_5.png,Kartu keliaujame per kalnų taką.
Datasets/Real_Handwriting/images/form_045_sentence_1.png,Šuo juokiasi muziką.
Datasets/Real_Handwriting/images/form_036_sentence_2.png,Mokytojai rašo pamoką.
Datasets/Real_Handwriting/images/form_427_sentence_2.png,Ingrida mėgsta kalbėti.
Datasets/Synthetic_Sentences/images/sentence_01658.png,Katė lankosi kaime.
Datasets/Real_Handwriting/images/form_366_sentence_2.png,Gintaras nori sportuoti gėlę.
Datasets/Synthetic_Sentences/images/sentence_00313.png,Ar Neringa mokosi ežero pakrantėje?
Datasets/Synthetic_Sentences/images/sentence_02448.png,Džiaugsmingai Rasa ilsisi mieste.
Datasets/Synthetic_Sentences/images/sentence_02407.png,Garsiai Danielius perka dovaną.
Datasets/Synthetic_Sentences/images/sentence_00373.png,Mantas sportuoja pievoje.
Datasets/Real_Handwriting/images/form_021_sentence_2.png,Niekada mergaitės žaidžia vandenį.
Datasets/Real_Handwriting/images/form_496_sentence_5.png,Čiulba paukščiai ankstų rytą.
Datasets/Real_Handwriting/images/form_307_sentence_2.png,Mindaugas valgo daržoves.
Datasets/Real_Handwriting/images/form_496_sentence_2.png,Šiandien žmogus skaito laišką.
Datasets/Synthetic_Sentences/images/sentence_00686.png,Mergaitė mėgsta skaityti receptą.
Datasets/Synthetic_Sentences/images/sentence_01219.png,Laura lankosi ligoninėje.
Datasets/Synthetic_Sentences/images/sentence_00057.png,Saulius perka knygą.
Datasets/Real_Handwriting/images/form_300_sentence_2.png,Mantas nori valgyti dovaną.
Datasets/Synthetic_Sentences/images/sentence_01548.png,Tomas mėgsta gerti vandenį.
Datasets/Synthetic_Sentences/images/sentence_01813.png,Džiaugsmingai katė valgo obuolį.
Datasets/Real_Handwriting/images/form_461_sentence_5.png,Zigmas žiūri žaibą per langą.
Datasets/Synthetic_Sentences/images/sentence_02055.png,Džiaugsmingai mergaitė skaito knygą.
Datasets/Synthetic_Sentences/images/sentence_00938.png,Ingrida nori skaityti knygą.
Datasets/Real_Handwriting/images/form_156_sentence_4.png,Blogai moterys dainuoja žemėlapį.
Datasets/Synthetic_Sentences/images/sentence_01423.png,Ar šuo dirba upės pakrantėje?
Datasets/Real_Handwriting/images/form_212_sentence_2.png,Paukštis lankosi ligoninėje.
Datasets/Real_Handwriting/images/form_362_sentence_5.png,Cecilija čiuožia ant ledo.
Datasets/Synthetic_Sentences/images/sentence_02288.png,Katė sportuoja stadione.
Datasets/Synthetic_Sentences/images/sentence_00093.png,Danielius bando keliauti.
Datasets/Synthetic_Sentences/images/sentence_00620.png,Ar Neringa dirba kavinėje?
Datasets/Synthetic_Sentences/images/sentence_00915.png,Šiandien Renata ilsisi kalnuose.
Datasets/Synthetic_Sentences/images/sentence_01444.png,Šiandien gydytojas skaito žemėlapį.
Datasets/Real_Handwriting/images/form_432_sentence_1.png,Švelniai Mantas sportuoja stadione.
Datasets/Synthetic_Sentences/images/sentence_00528.png,Jonas mėgsta gerti pieną.
Datasets/Real_Handwriting/images/form_227_sentence_4.png,Žilvinas stengiasi plaukti.
Datasets/Real_Handwriting/images/form_260_sentence_4.png,Kruopščiai Ingrida skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_02091.png,Rasa mėgsta skaityti istoriją.
Datasets/Synthetic_Sentences/images/sentence_01551.png,Studentė lankosi sode.
Datasets/Real_Handwriting/images/form_043_sentence_3.png,Šiandien vyrai eina niekada.
Datasets/Real_Handwriting/images/form_240_sentence_4.png,Kruopščiai Jurgita perka knygą.
Datasets/Synthetic_Sentences/images/sentence_01607.png,Lėtai šuo dirba ežero pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_00569.png,Drąsiai Gintaras rašo projektą.
Datasets/Real_Handwriting/images/form_342_sentence_1.png,Mokytoja valgo sriubą.
Datasets/Synthetic_Sentences/images/sentence_01391.png,Rytoj mergaitė eis stadione.
Datasets/Real_Handwriting/images/form_050_sentence_2.png,Moterys labai visada žaidžia.
Datasets/Real_Handwriting/images/form_405_sentence_4.png,Petras rašo žemėlapį.
Datasets/Real_Handwriting/images/form_460_sentence_2.png,Šiandien šuo mokosi parke.
Datasets/Real_Handwriting/images/form_080_sentence_1.png,Šiandien draugas miega vakar.
Datasets/Synthetic_Sentences/images/sentence_00042.png,Švelniai studentė skaito receptą.
Datasets/Synthetic_Sentences/images/sentence_00697.png,Rūpestingai mergaitė neša laišką.
Datasets/Synthetic_Sentences/images/sentence_02097.png,Saulius ilsisi bibliotekoje.
Datasets/Real_Handwriting/images/form_408_sentence_1.png,Jonas neša knygą.
Datasets/Synthetic_Sentences/images/sentence_00549.png,Mergaitė skaito žemėlapį.
Datasets/Real_Handwriting/images/form_375_sentence_3.png,Greitai Danielius perka dovaną.
Datasets/Real_Handwriting/images/form_258_sentence_3.png,Žmogus stato bokštą.
Datasets/Real_Handwriting/images/form_239_sentence_5.png,Čempionas treniruojasi kiekvieną dieną.
Datasets/Synthetic_Sentences/images/sentence_00090.png,Ar katė nori groti?
Datasets/Real_Handwriting/images/form_332_sentence_1.png,Vaikas valgo vaisius.
Datasets/Real_Handwriting/images/form_377_sentence_2.png,Šiandien Petras dirba darbe.
Datasets/Real_Handwriting/images/form_389_sentence_2.png,Šiandien studentas dirba paplūdimyje.
Datasets/Synthetic_Sentences/images/sentence_01431.png,Jonas žaidžia namuose.
Datasets/Synthetic_Sentences/images/sentence_01805.png,Tyliai Danielius valgo duoną.
Datasets/Real_Handwriting/images/form_433_sentence_3.png,Ingrida valgo duoną.
Datasets/Real_Handwriting/images/form_510_sentence_3.png,Šeima sportuoja kavinėje.
Datasets/Synthetic_Sentences/images/sentence_00618.png,Vakar Tomas dirbo darbe.
Datasets/Real_Handwriting/images/form_392_sentence_4.png,Ingrida neša žaislą.
Datasets/Synthetic_Sentences/images/sentence_02070.png,Jonas nori skaityti receptą.
Datasets/Real_Handwriting/images/form_177_sentence_2.png,Jūs eina stotyje ir darbe.
Datasets/Synthetic_Sentences/images/sentence_01130.png,Šiandien Eglė perka arbatą.
Datasets/Real_Handwriting/images/form_351_sentence_4.png,Žmogus stato bokštą.
Datasets/Real_Handwriting/images/form_152_sentence_3.png,Ar mergaitės ilsisi?
Datasets/Synthetic_Sentences/images/sentence_01288.png,Ar mokytojas dirba bibliotekoje?
Datasets/Synthetic_Sentences/images/sentence_01884.png,Mielai Žilvinas valgo duoną.
Datasets/Real_Handwriting/images/form_183_sentence_2.png,Paukštis mokosi receptą.
Datasets/Synthetic_Sentences/images/sentence_02475.png,Ar Mantas mėgsta piešti?
Datasets/Real_Handwriting/images/form_502_sentence_3.png,Mindaugas groja muzikos kūrinį.
Datasets/Synthetic_Sentences/images/sentence_00794.png,Atidžiai katė valgo sriubą.
Datasets/Synthetic_Sentences/images/sentence_01489.png,Danielius lankosi mieste.
Datasets/Real_Handwriting/images/form_065_sentence_5.png,Ar studentai ilsisi?
Datasets/Real_Handwriting/images/form_255_sentence_1.png,Atidžiai Gintaras ilsisi kalnuose.
Datasets/Synthetic_Sentences/images/sentence_02072.png,Ar Žilvinas mokosi sode?
Datasets/Real_Handwriting/images/form_218_sentence_4.png,Mantas mėgsta piešti.
Datasets/Synthetic_Sentences/images/sentence_00820.png,Jonas nori gerti kavą.
Datasets/Real_Handwriting/images/form_089_sentence_3.png,Mergaitės keliauoja ir keliauoja.
Datasets/Real_Handwriting/images/form_188_sentence_1.png,Vyras labai kartu kalba.
Datasets/Real_Handwriting/images/form_128_sentence_3.png,Vaikai nemėgsta kalbėti.
Datasets/Synthetic_Sentences/images/sentence_02200.png,Rasa valgo daržoves.
Datasets/Synthetic_Sentences/images/sentence_00944.png,Saulius nori gerti kavą.
Datasets/Synthetic_Sentences/images/sentence_02371.png,Vaikas mokosi upės pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_01024.png,Studentė ilsisi mokykloje.
Datasets/Synthetic_Sentences/images/sentence_01619.png,Rytoj Renata eis ežero pakrantėje.
Datasets/Real_Handwriting/images/form_295_sentence_2.png,Kristina būna namuose.
Datasets/Real_Handwriting/images/form_254_sentence_3.png,Tomas skaito žurnalą.
Datasets/Synthetic_Sentences/images/sentence_02032.png,Eglė renka obuolius.
Datasets/Synthetic_Sentences/images/sentence_01046.png,Lėtai Petras ilsisi bibliotekoje.
Datasets/Real_Handwriting/images/form_156_sentence_1.png,Draugas skaito miške.
Datasets/Synthetic_Sentences/images/sentence_00392.png,Šiandien Renata perka duoną.
Datasets/Synthetic_Sentences/images/sentence_00146.png,Gydytojas mėgsta skaityti žemėlapį.
Datasets/Synthetic_Sentences/images/sentence_00076.png,Šiandien mergaitė perka kavą.
Datasets/Real_Handwriting/images/form_458_sentence_3.png,Garsiai šeima sportuoja kalnuose.
Datasets/Synthetic_Sentences/images/sentence_00332.png,Petras sportuoja pievoje.
Datasets/Synthetic_Sentences/images/sentence_02039.png,Ar Mindaugas dirba mokykloje?
Datasets/Real_Handwriting/images/form_165_sentence_3.png,Blogai studentas juokiasi dainą.
Datasets/Real_Handwriting/images/form_501_sentence_4.png,Rytoj Tomas skaitys laišką.
Datasets/Synthetic_Sentences/images/sentence_01670.png,Švelniai Renata rašo receptą.
Datasets/Synthetic_Sentences/images/sentence_01165.png,Petras geria vandenį.
Datasets/Real_Handwriting/images/form_026_sentence_4.png,Aš pradeda valgyti.
Datasets/Synthetic_Sentences/images/sentence_00308.png,Šiandien šuo ilsisi stadione.
Datasets/Real_Handwriting/images/form_406_sentence_4.png,Rasa mėgsta žaisti.
Datasets/Synthetic_Sentences/images/sentence_01660.png,Eglė renka daržoves.
Datasets/Real_Handwriting/images/form_211_sentence_4.png,Studentė nori sportuoti duoną.
Datasets/Real_Handwriting/images/form_243_sentence_3.png,Šiandien žmogus perka dovaną.
Datasets/Real_Handwriting/images/form_019_sentence_2.png,Draugai juokiasi miške.
Datasets/Real_Handwriting/images/form_247_sentence_3.png,Ar Jurgita mokosi kalnuose?
Datasets/Real_Handwriting/images/form_173_sentence_3.png,Moterys verkia sode ir prie ežero.
Datasets/Real_Handwriting/images/form_358_sentence_2.png,Džiaugsmingai mergaitė skaito knygą.
Datasets/Real_Handwriting/images/form_011_sentence_5.png,Niekada mokytojas žiūri istoriją.
Datasets/Real_Handwriting/images/form_009_sentence_5.png,Draugai rašo parke ir stotyje.
Datasets/Synthetic_Sentences/images/sentence_00017.png,Danielius nori gerti arbatą.
Datasets/Synthetic_Sentences/images/sentence_00611.png,Vaikas nori ilsėtis.
Datasets/Real_Handwriting/images/form_413_sentence_3.png,Šiandien Saulius perka gėlę.
Datasets/Real_Handwriting/images/form_045_sentence_5.png,Mergaitės juokiasi žaidimą sode.
Datasets/Synthetic_Sentences/images/sentence_01606.png,Mergaitė nori gerti arbatą.
Datasets/Real_Handwriting/images/form_204_sentence_4.png,Drąsiai Kristina valgo sriubą.
Datasets/Real_Handwriting/images/form_350_sentence_5.png,Šuo išbėgo į kiemą ir pradėjo loti.
Datasets/Synthetic_Sentences/images/sentence_01774.png,Šiandien gydytojas mokosi darbe.
Datasets/Synthetic_Sentences/images/sentence_01540.png,Rasa nori gerti kavą.
Datasets/Real_Handwriting/images/form_377_sentence_4.png,Atidžiai Neringa mokosi upės pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_01829.png,Rytoj Mindaugas skaitys žurnalą.
Datasets/Real_Handwriting/images/form_398_sentence_4.png,Vakar Jurgita dirbo stotyje.
Datasets/Synthetic_Sentences/images/sentence_00860.png,Katė nori skaityti laišką.
Datasets/Synthetic_Sentences/images/sentence_01743.png,Mindaugas nori rašyti receptą.
Datasets/Real_Handwriting/images/form_174_sentence_5.png,Vyrai vakar skaito.
Datasets/Synthetic_Sentences/images/sentence_02007.png,Ingrida nori skaityti istoriją.
Datasets/Real_Handwriting/images/form_242_sentence_3.png,Mantas lankosi stotyje.
Datasets/Real_Handwriting/images/form_381_sentence_4.png,Vakar šuo dirbo sode.
Datasets/Synthetic_Sentences/images/sentence_01049.png,Mielai studentas skaito laišką.
Datasets/Real_Handwriting/images/form_412_sentence_5.png,Cecilija čiuožia ant ledo.
Datasets/Real_Handwriting/images/form_228_sentence_5.png,Kavinėje kvepėjo kava ir cinamonu.
Datasets/Real_Handwriting/images/form_096_sentence_2.png,Gerai vaikai kalba mokyklą.
Datasets/Synthetic_Sentences/images/sentence_02439.png,Ar Kristina nori skaityti?
Datasets/Synthetic_Sentences/images/sentence_00918.png,Neringa nori skaityti knygą.
Datasets/Synthetic_Sentences/images/sentence_01182.png,Vaikas žaidžia mokykloje.
Datasets/Synthetic_Sentences/images/sentence_00478.png,Gydytojas nori skaityti laišką.
Datasets/Synthetic_Sentences/images/sentence_00673.png,Ingrida sportuoja mokykloje.
Datasets/Real_Handwriting/images/form_243_sentence_2.png,Berniukas rašo istoriją.
Datasets/Synthetic_Sentences/images/sentence_01953.png,Renata geria sultis.
Datasets/Synthetic_Sentences/images/sentence_00390.png,Kristina dirba ežero pakrantėje.
Datasets/Synthetic_Sentences/images/sentence_00445.png,Neringa nori rašyti projektą.
Datasets/Real_Handwriting/images/form_306_sentence_3.png,Studentas dirba kaime.
Datasets/Real_Handwriting/images/form_075_sentence_4.png,Jūs baigia skubėti.
Datasets/Real_Handwriting/images/form_058_sentence_5.png,Moterys ilsisi mieste.
Datasets/Synthetic_Sentences/images/sentence_01121.png,Mokytoja neša knygą.
Datasets/Real_Handwriting/images/form_400_sentence_2.png,Rūpestingai Danielius perka knygą.
Datasets/Real_Handwriting/images/form_171_sentence_5.png,Šiandien draugas klauso niekada.
Datasets/Synthetic_Sentences/images/sentence_01642.png,Mokytojas nori plaukti.
Datasets/Synthetic_Sentences/images/sentence_00157.png,Šuo nori pirkti gėlę.
Datasets/Real_Handwriting/images/form_016_sentence_4.png,Studentas pradeda miegoti kavą.
Datasets/Real_Handwriting/images/form_096_sentence_3.png,Mergaitės bėga ir bėga.
Datasets/Real_Handwriting/images/form_342_sentence_3.png,Greitai mokytojas rašo laišką.
Datasets/Synthetic_Sentences/images/sentence_02105.png,Jonas neša gėlę.
Datasets/Real_Handwriting/images/form_178_sentence_4.png,Mergaitė labai garsiai valgo.
Datasets/Synthetic_Sentences/images/sentence_00867.png,Ar mergaitė mėgsta groti?
Datasets/Synthetic_Sentences/images/sentence_00912.png,Drąsiai studentas mokosi mieste.
Datasets/Synthetic_Sentences/images/sentence_02050.png,Mokytoja mėgsta skaityti receptą.
Datasets/Synthetic_Sentences/images/sentence_00925.png,Neringa nori rašyti projektą.
Datasets/Synthetic_Sentences/images/sentence_02177.png,Vakar Ingrida skaitė istoriją.
Datasets/Real_Handwriting/images/form_073_sentence_4.png,Studentai valgo stadione.
Datasets/Real_Handwriting/images/form_171_sentence_4.png,Jos baigia galvoti mokyklą.
Datasets/Synthetic_Sentences/images/sentence_00627.png,Gintaras nori skaityti knygą.
Datasets/Real_Handwriting/images/form_102_sentence_5.png,Jos mėgsta dainuoti kavą.
Datasets/Real_Handwriting/images/form_064_sentence_2.png,Mokytojai juokiasi ir juokiasi.
Datasets/Real_Handwriting/images/form_156_sentence_2.png,Jos skuba laišką darbe.
Datasets/Synthetic_Sentences/images/sentence_02153.png,Katė stengiasi skaityti.
Datasets/Synthetic_Sentences/images/sentence_00350.png,Tyliai Ingrida mokosi mieste.
Datasets/Synthetic_Sentences/images/sentence_01968.png,Tyliai studentė rašo istoriją.
Datasets/Real_Handwriting/images/form_011_sentence_4.png,Mokytojas skuba miške ir paplūdimyje.
Datasets/Real_Handwriting/images/form_384_sentence_4.png,Garsiai Tomas sportuoja paplūdimyje.
Datasets/Synthetic_Sentences/images/sentence_00899.png,Džiaugsmingai Gintaras skaito žemėlapį.
Datasets/Real_Handwriting/images/form_374_sentence_4.png,Ramiai Danielius perka gėlę.
Datasets/Real_Handwriting/images/form_476_sentence_5.png,Naktį žvaigždės šviečia ryškiausiai.
Datasets/Synthetic_Sentences/images/sentence_00237.png,Žilvinas mokosi paplūdimyje.
Datasets/Synthetic_Sentences/images/sentence_00873.png,Katė ilsisi kalnuose.
Datasets/Real_Handwriting/images/form_201_sentence_2.png,Žirgas gyvena ligoninėje.
Datasets/Real_Handwriting/images/form_338_sentence_1.png,Žilvinas sportuoja stotyje.
Datasets/Real_Handwriting/images/form_204_sentence_3.png,Rytoj Gintaras skaitys istoriją.
Datasets/Real_Handwriting/images/form_148_sentence_4.png,Rytoj gydytojas juokiasi daržoves.
Datasets/Real_Handwriting/images/form_081_sentence_1.png,Vyras geria kavą.
Datasets/Synthetic_Sentences/images/sentence_00657.png,Šiandien mokytojas ilsisi sode.
Datasets/Synthetic_Sentences/images/sentence_01453.png,Ar Renata nori tvarkytis?
Datasets/Synthetic_Sentences/images/sentence_00241.png,Drąsiai Gintaras neša knygą.
Datasets/Real_Handwriting/images/form_047_sentence_1.png,Greitai moterys eina žemėlapį.
Datasets/Real_Handwriting/images/form_053_sentence_3.png,Blogai jūs juokiasi maistą.
Datasets/Synthetic_Sentences/images/sentence_02333.png,Jonas skaito receptą.
Datasets/Real_Handwriting/images/form_348_sentence_5.png,Kavinėje kvepėjo kava ir cinamonu.
Datasets/Synthetic_Sentences/images/sentence_02246.png,Mokytojas bando sportuoti.
Datasets/Real_Handwriting/images/form_148_sentence_2.png,Jūs nemėgsta valgyti egzaminą.
Datasets/Synthetic_Sentences/images/sentence_00684.png,Studentė renka daržoves.
Datasets/Synthetic_Sentences/images/sentence_00342.png,Drąsiai Danielius mokosi namuose.
Datasets/Synthetic_Sentences/images/sentence_01553.png,Mantas nori ilsėtis.
Datasets/Synthetic_Sentences/images/sentence_01247.png,Mergaitė renka grybus.
Datasets/Real_Handwriting/images/form_098_sentence_3.png,Aš bijo miegoti receptą.
Datasets/Real_Handwriting/images/form_506_sentence_2.png,Greitai šeima mokosi mokykloje.
Datasets/Real_Handwriting/images/form_340_sentence_1.png,Šiandien Mindaugas ilsisi namuose.
Datasets/Synthetic_Sentences/images/sentence_01978.png,Ar vaikas dirba miške?
Datasets/Synthetic_Sentences/images/sentence_01936.png,Rytoj vaikas eis sode.
Datasets/Real_Handwriting/images/form_207_sentence_1.png,Marija stato namą.
Datasets/Real_Handwriting/images/form_397_sentence_3.png,Studentė nori tvarkytis.
Datasets/Real_Handwriting/images/form_276_sentence_5.png,Odė orkestro muzika yra labai gili.
Datasets/Synthetic_Sentences/images/sentence_02483.png,Mielai Tomas neša gėlę.
Datasets/Real_Handwriting/images/form_119_sentence_3.png,Katė miega ir miega.
Datasets/Real_Handwriting/images/form_294_sentence_1.png,Eglė bando rašyti.
Datasets/Real_Handwriting/images/form_091_sentence_1.png,Labai jūs keliauoja laišką.
Datasets/Real_Handwriting/images/form_009_sentence_1.png,Šuo keliauoja ir keliauoja.
Datasets/Synthetic_Sentences/images/sentence_00659.png,Saulius žaidžia kavinėje.
Datasets/Synthetic_Sentences/images/sentence_01992.png,Ingrida sportuoja stotyje.
Datasets/Synthetic_Sentences/images/sentence_02487.png,Ar gydytojas dirba namuose?
Datasets/Real_Handwriting/images/form_247_sentence_5.png,Filmas buvo labai įdomus ir jaudinantis.
Datasets/Synthetic_Sentences/images/sentence_00425.png,Renata dirba darbe.
Datasets/Real_Handwriting/images/form_166_sentence_2.png,Jūs labai kartu verkia.
